UniqueCount	AmbigCount
573	0
371	0
20563	67
12216	49
188	127
2049	137
57507	245
250	2
39	2
442	2
1715	13
1587	2
640	4
10	3186
156	3344
86	3349
0	0
0	0
15	0
4	2
4	477
0	434
1	467
0	466
0	481
0	468
2	481
1	3207
0	2351
51	3090
0	3205
0	3206
0	3207
972	7
1	771
0	829
1	858
53	747
5	1688
4	2406
4	2406
0	2463
0	2091
0	2233
0	2179
0	2077
56	0
3	495
31	495
0	483
9	0
42	4
6	23
6	23
6	1089
12	957
0	1362
1	865
0	1251
3	1336
4	90
38	195
25	191
1	444
0	464
16	435
0	0
679	1
30	386
0	386
50	72
9	72
10	0
0	0
609	4
265	1
0	0
0	0
11	1
55	0
0	31
0	84
4	84
0	2
0	2
0	1664
0	2801
219	3940
1	0
0	2
0	5
4	33
0	33
0	26
49	0
5	1
16	0
3	1934
0	253
0	259
0	254
130	2632
0	50
2	50
0	50
0	2226
2	0
0	0
0	33
0	0
2	0
1	13
7	13
24	0
47	351
0	470
0	470
0	0
53	0
15	31
11	31
175	5
76	0
4	117
26	117
9	0
0	294
0	572
20	572
45	160
0	541
0	499
0	556
0	556
0	571
8	0
1	192
4	192
0	0
78	0
143	10
0	45
1	54
0	54
3	0
0	106
0	106
232	3
0	11
3	11
1	0
4108	11
0	0
0	2
0	2
0	2
0	2
0	2
0	2
68	1
0	65
0	0
0	0
0	0
2	3
1	6
5	6
0	6
0	383
399	383
0	0
13	32
41	32
0	5
2	59
1	59
1	59
0	59
1	59
0	84
9	84
1	66
0	65
1	0
2	0
143	0
0	0
0	1
0	1
0	3
0	1
0	1289
0	1274
111	1216
0	5
0	0
3	0
0	0
0	3
8	1
30	45
0	0
0	0
16	85
0	6
2	3
0	2
0	2
0	0
14	49
11	46
0	0
0	0
0	65
18	65
0	0
0	0
0	0
3	0
0	0
0	0
5	683
5	717
8	777
3	413
36	413
49	0
0	17948
1	14471
0	17948
0	17948
2	0
1	0
14	0
2	0
0	1
0	0
0	0
0	0
12	35
207	1
0	4
0	9
0	9
1	5
0	0
14	0
0	0
0	0
0	1
0	2
1	4
0	4
64	54
0	57
0	59
0	0
0	2
0	2
0	261
4	283
0	290
0	304
0	304
0	6
0	0
0	33
3	33
1760	6
5	10
0	2
0	0
0	0
0	0
0	0
7	1981
0	2215
0	2121
38	1890
6	2154
0	0
0	168
0	168
2	25
0	0
2	1
0	1
0	0
1	0
0	0
0	1
0	2
67	0
1	0
5	1558
6	1556
110	1558
1	1
3	6
46	0
2	140806
61993	141013
222	1
6	0
53	0
11	0
14	0
0	31
0	25
6	32
0	0
8	0
0	0
1	0
0	0
25	0
5478	23
3	0
66	768
0	878
0	683
0	0
32	0
224	190
11	188
0	6
0	6
0	2
0	1
1	2
8	2
0	2
1	0
0	1
0	0
27	777
0	796
15	792
0	27
0	25
0	23
0	26
0	32
0	30
0	26
0	30
2	25
2	20
8	0
30	0
0	0
4	60
5	60
0	0
599	1
322	3
0	0
159	5
0	0
0	43
0	47
0	43
7	20
0	43
0	297
11	313
0	568
0	806
0	821
0	789
0	0
2043	9
1	42
11	42
0	8
0	0
0	0
0	42
0	40
10	37
0	1784
204	2288
2	2363
0	3
12	11
23	297
52	297
23	0
0	19
0	11
0	19
0	0
83	1
53	0
5	0
57	0
0	6
0	12
0	1939
9	2077
358	2169
0	2151
0	0
0	0
0	3
0	3
0	8
0	4
0	4
0	4
0	6
0	4
0	6
3	8
81	418
1	418
525	2453
31	2453
2114	5
0	0
0	0
33	331
0	333
6	298
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	79
0	85
0	72
10	85
0	53
0	65
4	69
4	39
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	126
14	141
181	172
0	0
17	0
7	0
0	8
0	1
0	1
0	1
0	8
0	5
0	8
0	8
0	0
0	0
0	2
0	2
0	3
0	3
0	2
0	3
0	16
0	16
6	68
191	68
355	2
43	379
278	380
0	0
0	0
0	0
1	0
0	0
163	850
1	850
259	0
0	0
74	0
129	0
0	0
0	0
46	321
144	321
214	1
0	0
0	0
21	0
1	61
6	55
0	103
43	107
0	350
6	325
22	363
2101	7
0	1
0	1
184	27
99	27
6	209
8	209
25	1
13	109
0	109
0	18263
7162	18288
0	18283
5	18261
2986	5
0	0
7	0
0	1710
0	1653
20	1714
0	0
0	27
10	27
5	0
1	59
6	46
0	60
0	69
0	0
0	0
0	0
0	0
20	0
0	0
18	0
0	0
0	0
0	279
59	0
48	924
0	1042
0	1027
0	0
0	2292
0	1719
0	0
0	0
0	299
50	452
92	443
12	0
61	290
45	384
11	268
1	0
5	0
15	0
24	893
0	893
187	36
0	48
10	55
6	37
2	37
0	7
0	10
0	10
3	0
0	0
0	0
0	0
0	0
1	0
0	4
0	4
0	0
0	0
10	70
14	129
0	136
0	141
0	131
28	129
0	83
0	89
11	60
76	0
0	0
0	0
6	1
5	0
0	7
0	7
0	7
0	1043
14	1043
1994	3
0	41
33	41
0	0
4	2
360	45
6	39
0	39
0	52
0	0
0	0
0	0
0	33
0	104
0	33
1	29
0	98
0	101
0	98
0	4329
121	4325
420	1831
11	3202
54	2337
0	0
0	33
0	35
0	37
0	38
0	32
0	38
0	2
0	2
0	493
0	561
0	597
1	599
0	526
2	120
18	122
0	127
0	3
0	3
187	0
25	41
1	26
0	16
0	0
0	868
0	868
3	189
89	19
0	3
0	2
0	2
0	0
0	1
0	51
14	46
1	57
0	48
343	2
6	50
1	0
0	0
0	0
0	0
0	0
0	0
0	113
0	112
2	105
0	116
0	129
2	134
2	9
2	13
0	13
0	2
22	0
0	0
0	0
25	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
16	0
16	1
2	1
70	2
0	6
0	2
0	2
61	90
143	90
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
7	1
0	0
0	23
9	47
14	0
0	0
0	0
0	3
1	557
11	885
31	850
15	407
0	142
0	142
0	147
0	128
0	17
0	17
0	17
0	17
0	14
0	17
63	6
4	6
716	2
50	0
0	2
0	4
0	3
0	2
0	0
0	97
44	462
3	25
0	25
0	0
0	6
0	15
252	837
9	1939
29	1725
0	0
0	5
0	0
1	12
0	0
855	936
0	952
0	1316
8	949
0	1090
5	1086
0	828
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
17	521
3	491
5	527
2	570
0	6
0	15
0	15
0	12
3	14
8	0
0	0
0	91
0	46
0	91
1	92
2	22
6	31
34	31
11	0
5	123
0	135
11	127
0	146
0	150
0	154
0	97
48	202
0	0
0	6
0	0
0	0
0	0
0	0
15	919
0	875
0	951
0	1231
54	1096
7	1338
0	0
0	2
0	2
3	164
0	164
0	164
16	164
0	164
0	3
0	3
0	0
0	1444
0	706
115	1444
0	1708
0	1898
0	1953
0	1981
0	2141
170	2145
0	0
173	2024
83	2024
0	28
2	121
0	136
0	35
0	35
12	371
4	433
1	433
0	296
1	260
0	456
0	0
265	3
0	16
0	0
0	521
0	24
0	24
247	1
0	101
193	101
0	100
0	106
289	6
0	76
5	0
0	0
5	81
1	37
0	45
4	45
0	45
0	45
0	39
0	6682
33	6681
19	6686
52	6683
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
15	0
0	38
0	49
0	35
0	49
0	35
1	0
38	4880
12	4792
6	4819
38	4863
0	4943
13	4854
3	753
9	712
138	753
31	38
3	532
26	532
401	23
31	0
41	342
0	342
13	3986
8	3039
1	3043
1	3852
0	3833
0	3773
0	23
18	22
0	23
1	23
39	179
0	2229
9	2485
55	2315
0	2
0	3
0	3
0	3
0	2
0	0
0	0
0	0
0	0
0	0
26	0
33	0
16	24
8	24
0	0
0	0
0	0
0	0
7	11
9	11
0	5399
0	5251
0	5266
1	4813
0	7619
36	7623
2	6429
0	5175
0	0
0	0
3	428
0	352
0	514
523	2
14	5
26	330
56	330
54	5
4	7
0	0
0	0
0	0
0	0
0	0
246	0
0	0
17	844
0	793
0	1376
0	1447
0	1541
4	1742
51	1501
2	90
22	27
15	141
13	925
62	995
0	894
0	3
0	3
1	3
1	77
2	91
0	99
0	31
0	41
0	41
17	1887
7	1887
6	1887
19	1886
0	1886
105	1938
0	1956
2	1408
413	778
1	3247
577	4060
8	258
17	258
6	0
2	181
0	181
5	2304
14	2304
2	182
23	182
0	182
5	182
19	182
60	182
0	82
0	182
0	184
10	184
39	89
256	91
8	547
0	509
0	479
5	552
1	70
13	47
0	70
0	76
1	77
81	0
1	143
0	184
50	159
0	0
751	4
62	0
1	0
0	33
6	33
1	24
0	24
0	24
1	24
27	189
25	191
1	38
0	40
0	396
0	484
247	488
0	486
3	6076
280	6094
0	725
0	5899
5	791
0	2161
0	6207
