UniqueCount	AmbigCount
399	3
235	0
10940	148
2884	51
56	91
779	103
13038	185
68	2
32	9
291	16
821	14
935	11
83	0
25	8329
399	9147
480	9096
2	0
0	0
2	0
16	3
1	653
0	613
9	651
4	645
0	659
0	652
0	659
8	978
0	707
46	940
0	977
0	977
0	978
2424	21
6	1309
0	1400
4	1509
159	1363
39	10356
3	15169
13	15169
0	15524
1	566
0	605
0	594
0	554
824	15
27	1105
125	1105
0	1068
41	3
78	3
10	29
20	31
3	882
10	778
0	1085
6	672
0	1003
1	1053
12	263
152	678
116	667
4	1045
0	1070
16	1004
0	0
635	9
28	645
0	641
52	68
28	66
11	0
0	0
387	5
21	1
0	1
0	1
2	0
224	3
1	308
13	685
12	684
0	0
7	1
0	9
0	43
4	46
9	0
0	0
0	11
2	19
0	19
0	14
328	0
28	0
98	3
9	19
0	404
0	412
0	388
7	23
0	292
10	291
0	292
0	20
23	0
1	0
0	10
0	0
1	0
6	62
52	62
95	5
12	76
0	154
0	154
0	0
21	0
18	45
22	44
387	6
154	0
0	14
2	14
12	0
0	247
1	398
8	398
105	441
2	1987
17	1841
7	2023
0	2026
0	2060
1	0
11	223
8	223
0	0
388	4
209	15
1	109
10	112
0	128
47	0
0	141
0	141
155	2
0	0
1	0
0	0
1220	20
0	1
0	3
0	3
0	3
0	3
0	3
0	3
19	0
4	575
0	0
0	3
0	0
5	12
9	14
2	14
0	14
8	169
136	169
0	0
58	111
150	113
12	36
3	113
1	113
1	115
0	115
0	115
1	364
26	366
0	280
1	261
0	0
18	0
379	2
0	0
6	170
0	170
0	28
13	4
5	1430
0	1418
101	1361
2	36
3	0
24	7
1	2
0	28
59	2
19	77
0	3
0	3
61	586
5	21
19	11
0	5
0	5
0	0
24	93
28	93
0	0
0	0
1	125
39	125
0	0
1	0
1	0
6	0
0	0
0	0
22	1773
51	1867
45	2003
29	506
35	508
53	0
0	5
0	5
0	5
0	5
15	0
23	0
7	0
8	7
17	21
0	2
0	2
0	2
86	46
108	1
9	2
1	55
2	99
110	103
0	1
86	0
0	15
1	15
0	1
0	4
29	18
0	131
725	70
2	77
1	80
13	2
0	3
0	3
0	243
5	265
0	300
0	288
0	288
0	12
0	0
0	86
4	95
434	7
48	39
0	3
0	0
0	3
0	1
0	4
2	4315
0	4907
2	4703
91	4118
35	4753
1	12
0	122
0	122
3	73
0	0
14	238
6	237
6	4
46	4
0	0
50	245
0	3
132	4
179	14
19	483
40	483
33	484
0	4
24	38
106	2
0	2
1	2
430	7
58	2
207	2
2	0
77	0
20	296
24	234
122	196
0	7
38	12
5	12
9	13
0	0
50	0
687	7
236	3
98	945
0	1109
0	869
0	0
122	2
160	162
43	162
0	70
2	70
0	5
0	1
0	6
11	1
7	4
3	12
0	6
0	0
50	1211
0	1219
48	1218
4	70
3	44
0	30
0	46
3	82
0	78
0	44
4	78
5	62
0	27
38	10
31	0
0	0
0	64
6	64
0	0
403	5
1049	17
0	0
399	7
0	0
1	132
1	165
2	141
60	115
2	132
4	1228
51	1324
1	1996
0	2700
0	2735
3	2607
2	0
541	4
0	0
28	0
0	8
106	37
1	0
0	52
0	52
11	49
0	531
71	630
20	643
0	6
68	61
80	720
151	722
132	1
0	18
0	12
19	18
16	0
796	6
567	1
90	1
179	1
23	241
51	310
0	14
2	15
2	12
0	12
13	199
198	202
0	22
0	22
0	27
0	24
0	24
0	24
0	26
0	24
0	26
0	27
91	537
0	537
237	810
11	808
0	0
0	6
1	6
70	704
0	704
1	612
1	0
0	8
0	8
0	8
0	8
0	10
18	10
1	767
5	829
9	721
49	853
0	77
0	87
1	88
6	56
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
2	162
15	273
349	299
0	0
265	2
23	0
0	150
0	59
0	64
0	63
0	207
16	179
0	203
0	203
0	0
0	1
0	6
0	5
0	6
0	6
0	1
0	6
5	41
2	41
63	179
669	189
956	21
72	657
499	664
0	0
0	0
3	0
2	0
0	0
284	1389
6	1387
523	2
0	0
472	7
36	0
1	0
0	0
144	899
419	910
361	2
0	0
0	0
17	0
13	23
4	23
3	55
34	50
0	684
5	635
46	723
1210	20
31	103
8	102
2	0
1	0
10	490
22	490
106	0
45	462
0	462
0	301
151	301
0	301
0	301
927	6
1	0
8	0
11	6779
7	6628
62	6794
1	0
0	49
48	49
37	0
0	76
1	79
0	83
0	101
0	0
0	0
0	0
0	0
5	0
0	0
634	11
0	0
0	0
0	112
255	4
28	569
0	666
0	662
0	0
0	20
0	18
0	0
0	0
0	152
28	312
111	309
12	0
62	266
31	361
7	271
29	13
289	21
2	0
25	325
0	325
87	71
4	115
66	124
0	4
1	4
0	31
0	42
0	42
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
49	238
33	616
0	502
0	528
0	476
89	617
1	224
11	223
11	120
222	3
0	3
0	3
0	0
18	0
0	50
0	49
0	50
0	0
0	0
2792	55
1	45
77	45
0	0
5	5
1404	114
26	93
0	92
0	106
0	0
0	0
0	0
0	55
0	164
0	43
5	31
0	168
0	163
0	168
0	57
0	57
0	20
0	43
4	28
0	0
0	93
0	96
0	102
0	103
0	76
0	103
0	2
1	8
3	691
2	797
0	900
0	901
12	831
14	431
78	425
1	463
0	2
0	2
58	2
56	69
0	67
0	74
14	0
0	563
0	563
2	104
204	43
0	12
0	6
0	2
0	0
0	6
2	38
13	32
6	44
2	33
559	8
4	119
17	0
0	2
2	0
0	0
0	0
0	0
0	55
0	55
1	55
1	85
0	60
0	95
14	39
0	51
0	51
0	4
57	1
4	3
0	3
146	1
0	0
0	0
2	0
0	0
12	4
0	10
4	10
153	5
28	11
4	8
311	4
0	12
0	0
0	0
24	27
32	27
0	1
0	41
6	41
0	85
3	96
1	108
0	60
17	108
39	0
4	0
0	27
30	67
219	4
0	0
0	1
0	12
10	593
4	877
23	824
22	375
1	278
1	278
0	290
4	249
0	16
0	16
0	15
0	16
0	16
0	16
55	7
1	9
1072	9
195	1
0	5
1	17
0	5
0	2
1	0
0	0
0	1
6	46
0	46
2	1
0	12
0	28
357	590
39	1686
26	1562
0	3
0	16
0	0
0	34
0	9
147	217
0	319
0	1181
6	1246
0	1297
18	1266
0	1186
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
