UniqueCount	AmbigCount
528	1
567	15
9487	183
6822	197
135	106
1381	123
23228	572
156	6
42	14
445	16
907	25
1260	39
226	2
2	2860
117	3069
112	3143
0	0
0	0
4	0
14	1
4	440
0	411
0	432
0	426
0	446
0	432
10	446
8	9109
0	6520
88	8787
0	9111
0	9113
0	9108
783	23
2	784
0	858
0	895
56	779
11	2086
3	3020
2	3020
0	3097
0	938
0	1028
0	990
4	936
149	3
3	424
48	425
1	407
8	0
37	3
7	12
5	12
0	645
3	580
0	790
3	477
0	716
1	756
5	33
23	83
13	81
3	424
0	447
2	407
0	0
498	22
29	332
0	331
34	47
8	46
9	0
0	0
611	18
182	4
0	0
0	0
3	0
59	5
0	65
7	111
2	111
0	0
0	0
0	1074
2	1195
189	2017
2	0
0	0
0	12
0	23
0	23
0	16
55	1
17	1
14	1
0	1804
0	168
0	170
0	162
114	2434
0	45
4	45
0	45
0	2024
3	0
0	0
2	8
0	0
0	0
1	9
6	9
16	0
13	124
0	226
0	226
0	0
50	0
24	40
6	41
127	4
88	0
2	33
2	33
9	0
0	137
0	207
4	207
27	93
0	389
2	353
1	398
0	398
0	404
0	0
0	114
5	114
0	0
74	1
101	8
1	67
2	82
0	83
10	0
0	51
0	51
198	4
0	22
5	22
0	0
3009	63
1	22
0	59
0	56
0	59
0	56
0	60
0	56
28	0
0	76
0	1
0	44
0	0
0	2
0	5
0	5
0	5
3	207
188	209
0	0
11	33
49	34
0	7
7	46
0	46
0	46
0	46
0	46
1	86
13	87
1	68
0	55
0	0
3	0
57	0
0	0
2	21
0	21
0	6
0	1
0	997
0	990
101	960
0	7
0	0
6	4
1	2
0	6
12	0
1	2
0	0
0	0
6	30
0	2
5	0
0	0
0	0
0	0
11	36
2	37
0	0
0	0
3	37
11	37
0	0
0	0
0	0
4	1
0	0
0	0
12	648
17	669
6	708
6	354
23	354
33	0
0	9428
0	7625
0	9423
0	9428
15	0
10	0
8	0
0	1
1	4
0	0
0	0
0	0
24	40
82	4
2	0
0	1
0	1
2	1
25	5
11	0
0	1
0	1
1	5
0	62
0	5
0	13
76	58
0	58
2	64
0	0
1	38
0	60
0	122
0	137
0	151
0	144
0	144
0	1
0	0
0	11
1	13
841	22
23	5
2	2
0	0
3	49
1	50
2	51
7	1973
0	2220
1	2140
36	1896
13	2168
0	1
0	97
0	97
2	20
0	0
0	2
0	2
0	0
0	0
0	0
6	29
0	63
35	2
6	1
8	910
6	908
53	911
0	57
4	5
53	2
1	72896
38246	73747
100	4
9	0
26	4
3	0
21	0
3	53
2	42
23	38
0	1
2	1
1	1
1	1
0	0
14	0
3224	79
26	1
37	502
0	603
0	494
0	0
31	0
208	149
12	145
0	12
0	12
1	57
0	41
0	76
2	0
13	68
2	2
0	1
0	0
7	399
0	400
11	396
0	8
1	8
0	6
1	8
0	12
0	11
0	9
2	9
0	8
0	6
29	57
31	0
0	0
0	35
6	35
0	0
483	12
299	8
0	0
96	5
0	0
0	20
0	18
0	17
8	25
1	17
0	225
4	216
0	364
0	521
0	534
0	514
0	0
1311	24
2	18
37	18
0	6
1	1
0	0
0	13
0	12
1	13
1	973
148	1206
3	1243
0	52
6	4
23	253
36	253
12	0
0	8
0	7
0	8
0	0
101	1
44	0
0	0
38	0
2	0
3	7
0	869
3	913
206	987
0	960
0	0
4	0
0	10
0	10
0	11
0	11
0	11
0	11
0	10
0	11
0	10
1	11
56	345
0	345
391	1859
15	1845
1787	22
0	1
1	1
11	160
0	159
3	140
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	132
1	148
1	120
11	149
0	35
0	46
8	48
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	69
14	120
94	129
0	0
21	0
11	0
1	10
0	1
0	1
0	1
0	11
0	9
0	11
0	11
0	0
0	1
0	2
0	2
0	1
1	1
0	1
0	2
3	8
0	8
7	50
186	51
199	3
33	407
362	412
0	0
0	0
0	1
0	1
0	0
84	639
2	638
194	0
0	0
119	1
36	1
0	0
0	0
44	330
173	339
62	2
0	0
0	0
13	0
5	23
10	26
0	60
23	58
0	269
6	248
11	280
1560	29
0	3
1	3
158	35
67	31
2	216
5	216
13	0
12	143
0	143
0	15672
7023	15942
2	15674
5	15664
2628	45
0	0
10	0
6	2039
1	1991
27	2041
0	0
0	17
31	17
9	0
0	24
0	25
0	31
0	34
0	0
0	0
0	0
0	0
11	0
0	0
72	0
0	0
0	0
3	161
35	0
12	400
0	441
0	430
0	0
0	2071
0	1519
0	0
0	0
0	169
27	295
74	301
4	0
46	235
31	294
6	212
3	2
13	2
1	0
26	566
0	566
149	28
0	35
16	37
4	66
2	66
0	2
0	6
0	6
0	0
0	1
0	1
0	1
0	1
0	4
0	7
0	7
0	0
0	0
11	56
11	125
1	119
0	124
0	119
29	128
0	103
2	98
6	62
69	3
0	1
0	1
0	0
9	0
0	31
0	27
0	31
0	2009
28	2009
1606	44
1	49
61	50
0	0
3	1
469	39
10	28
0	25
0	18
0	0
0	0
0	0
0	9
0	24
0	9
0	5
0	24
0	26
0	24
0	4672
85	4666
356	1892
0	3427
106	2532
0	0
0	20
0	20
0	23
0	23
0	17
0	23
0	0
0	0
0	534
3	643
0	684
5	686
4	637
1	104
26	100
1	111
0	2
0	2
264	10
18	10
1	13
0	12
0	0
0	779
0	779
0	151
83	10
0	2
0	2
0	2
0	0
0	0
0	36
12	18
2	29
2	33
185	3
0	25
7	0
0	0
5	0
0	0
0	0
0	0
1	71
0	68
0	68
2	86
0	76
0	91
4	9
0	12
0	12
0	0
17	0
0	1
0	1
28	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
20	2
20	6
1	6
124	1
0	1
0	0
0	0
88	136
280	139
0	0
0	2
2	2
0	0
0	0
1	3
0	0
0	3
4	0
0	0
0	5
7	11
27	0
0	0
0	0
0	0
0	670
2	1054
24	1006
34	449
0	169
0	169
0	170
1	154
0	22
0	23
0	22
0	21
0	23
0	23
66	7
0	6
650	21
62	0
0	0
0	0
0	0
0	0
0	0
0	12
1	39
7	10
0	10
