UniqueCount	AmbigCount
1082	9
1058	15
49934	572
16211	234
108	93
2074	124
62680	911
434	5
119	10
1545	21
3509	53
4774	62
319	4
3	2637
93	2863
121	2888
0	0
0	0
37	0
19	2
4	438
0	400
0	437
2	431
0	444
0	437
0	444
2	8459
0	6132
74	8176
0	8459
0	8459
0	8458
755	13
1	798
0	862
10	885
70	774
7	2551
0	3763
0	3763
0	3839
0	1672
0	1814
0	1751
0	1666
163	0
8	329
43	329
0	315
9	0
58	5
6	17
1	19
0	775
7	683
0	942
3	558
0	874
0	901
2	39
25	113
13	105
0	501
2	531
3	486
0	0
961	5
19	294
0	294
57	35
2	35
27	0
0	0
501	3
292	4
0	0
0	0
1	0
159	3
0	85
19	197
8	197
0	1
0	1
0	3930
2	6468
935	9403
11	0
0	1
0	17
0	33
0	33
0	28
102	0
23	0
37	0
1	1213
0	303
0	305
0	291
29	1527
0	88
2	86
0	88
0	1322
0	0
0	0
16	52
0	0
0	0
2	30
13	30
34	0
26	160
3	325
0	325
0	0
50	0
50	84
28	84
111	4
90	1
6	190
57	190
15	0
0	131
0	221
18	221
64	197
0	777
4	710
6	790
0	790
0	813
3	0
8	244
23	244
0	0
152	0
348	49
0	50
2	59
0	59
24	0
0	52
0	52
143	7
0	34
4	34
0	0
3113	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
35	0
0	113
0	0
0	0
0	0
4	4
2	7
0	7
0	7
13	129
137	129
0	0
50	40
67	40
1	19
1	90
0	90
0	90
0	90
0	90
0	144
15	144
0	102
0	93
0	0
29	0
233	3
0	0
0	8
0	8
0	15
0	0
0	982
0	973
95	928
0	19
0	1
0	3
1	0
1	15
7	0
2	12
0	0
0	0
21	16
4	2
0	0
0	1
0	1
0	0
17	49
13	51
0	0
0	0
1	79
15	79
0	0
0	0
0	0
4	0
0	0
0	0
31	904
23	933
16	997
3	423
19	423
37	0
0	16224
6	13243
0	16218
0	16224
2	0
6	0
11	0
3	0
2	10
0	0
0	0
0	0
66	73
81	0
0	0
0	0
0	0
3	0
0	0
15	0
0	0
0	0
0	0
0	0
2	1
0	24
147	96
0	88
8	100
2	5
0	0
0	0
0	238
1	238
0	269
0	269
0	269
0	1
0	0
0	36
1	46
725	12
14	11
0	0
0	0
0	0
0	1
0	1
11	2496
0	2772
0	2663
29	2396
13	2691
0	1
0	85
0	85
6	21
0	0
0	2
0	2
0	0
6	0
0	0
1	19
0	0
47	3
3	0
9	863
24	863
38	863
0	0
6	6
36	0
0	90134
45541	90413
178	0
15	0
46	0
23	0
24	2
0	72
5	43
25	56
0	0
3	0
1	0
12	4
0	0
33	0
2739	33
22	0
39	441
0	522
0	426
0	0
39	1
198	127
12	127
0	17
3	17
1	0
0	0
0	2
10	0
0	0
0	2
0	1
0	1
40	519
0	523
14	517
0	41
1	43
0	33
0	37
0	53
0	54
0	35
6	46
0	40
0	25
3	10
27	0
0	0
0	42
2	42
0	0
390	7
336	0
0	0
211	2
0	0
0	31
0	52
0	41
19	27
0	31
0	443
32	480
0	771
0	1140
0	1162
0	1108
1	0
1039	6
10	90
33	91
0	5
1	0
0	0
0	23
3	20
7	21
0	1025
126	1205
0	1241
0	0
7	9
28	258
51	258
33	0
0	9
0	5
2	9
5	0
322	5
97	0
2	0
66	1
0	4
3	12
2	875
6	927
231	955
0	946
0	0
0	0
0	11
0	11
0	18
0	18
0	18
0	18
0	11
0	18
0	11
3	18
70	304
0	303
406	1527
11	1521
1900	12
0	12
0	12
29	115
0	116
0	105
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	141
0	152
0	140
30	159
0	39
0	54
1	55
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	142
27	183
282	204
0	0
59	0
36	0
0	5
0	1
0	0
0	0
0	12
0	9
0	10
0	10
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	2
0	17
2	17
5	71
230	72
338	1
25	338
301	339
0	0
0	0
0	15
