UniqueCount	AmbigCount
2788	78
1847	36
84368	1691
27058	736
443	272
7127	374
128649	3009
507	6
176	31
2189	52
7943	167
6211	167
2304	53
4	12946
529	13383
459	14088
0	0
0	0
0	0
3	0
0	168
0	156
1	174
1	168
0	174
0	176
0	174
0	146
0	92
8	141
0	147
0	147
0	146
876	35
1	722
0	801
3	837
25	723
7	1749
0	2663
2	2663
0	2733
1	308
0	337
0	327
0	320
218	4
10	667
87	672
0	641
16	0
83	10
17	29
8	33
0	765
3	660
0	942
9	613
0	847
1	909
4	29
19	75
14	74
6	385
0	406
11	360
0	0
1225	46
17	361
0	361
43	66
17	66
30	1
0	0
2397	65
4	0
0	0
0	0
1	0
44	0
0	111
362	1049
354	1047
0	7
2	7
0	10
0	13
0	20
6	0
0	5
0	0
0	5
0	5
0	5
118	0
14	0
87	2
5	106
0	250
0	264
0	252
45	133
0	58
3	57
0	58
0	114
0	0
0	0
33	200
0	0
0	0
3	33
13	33
38	2
10	274
6	440
0	440
0	0
32	0
24	33
14	33
124	1
91	1
0	0
1	0
6	0
0	833
2	1441
33	1441
43	164
1	580
2	546
2	596
0	597
0	613
0	0
1	71
7	71
0	0
61	0
1269	142
0	71
2	79
0	81
23	0
0	208
0	208
205	15
0	0
0	0
0	0
1360	23
21	1065
4	1907
0	2037
0	1901
0	1837
0	1834
0	1861
125	2
1	156
3	288
1	1703
1	1
5	11
7	17
2	17
0	17
1	125
134	127
0	0
25	28
40	29
2	9
120	2552
0	2551
0	2553
0	2553
0	2553
0	161
9	163
0	118
1	109
0	0
12	0
129	6
0	0
0	22
0	22
0	9
1	0
0	853
0	846
55	808
0	9
0	1
13	7
2	4
0	9
19	0
0	0
0	0
0	0
0	5
0	3
1	0
1	12
0	11
0	0
501	1057
317	1128
0	0
0	0
1	39
10	39
2	1
0	1
0	0
9	0
0	0
0	0
10	959
32	966
7	1049
9	436
29	436
16	1
0	22
0	16
0	22
0	22
0	0
5	0
14	0
0	0
2	3
0	0
0	0
0	0
3	8
136	3
11	10
1	46
0	59
48	61
354	60
34	0
0	1
0	1
88	168
0	2007
1	3
0	11
80	17
0	20
0	20
3	3
11	1267
0	1865
1	11193
44	11152
9	12830
0	12820
1	12820
0	8
0	0
0	163
6	163
600	13
32	40
1	10
0	0
92	1050
92	1050
36	1207
0	1579
0	1796
0	1746
21	1539
16	1770
0	6
0	90
0	90
36	146
0	0
0	10
0	10
0	1
1	1
0	2
5	38
0	1914
75	2
2	4
0	119
1	119
7	119
2	1876
34	15
52	0
0	2
0	2
596	17
21	0
82	0
203	8
40	1
0	22
0	17
9	13
0	9
24	13
1	12
16	6
0	0
8	0
5234	141
10	1
34	569
0	690
0	561
0	0
14	0
182	186
38	185
0	11
0	11
78	1850
0	1478
12	2652
0	0
247	2275
5	11
2	8
1	5
21	518
0	520
27	514
2	50
0	41
0	35
0	35
0	58
0	52
0	36
0	47
2	45
1	30
603	2087
70	1
0	0
0	57
6	57
32	1
347	4
530	14
0	0
137	4
0	0
0	41
1	69
3	44
2	9
0	42
0	286
12	303
0	512
0	716
0	728
0	698
0	0
1494	44
2	0
14	0
0	23
0	0
0	0
0	74
0	71
11	72
0	1580
198	2046
2	2129
2	1908
8	6
27	329
47	331
34	1
0	35
0	29
0	35
3	0
191	5
87	0
6	0
57	1
0	4
5	5
0	426
18	446
10	353
0	353
0	0
0	0
0	1
0	1
0	7
0	7
0	4
0	7
0	1
0	7
0	1
0	5
